image_path,labels
Dataset/train/NonDemented/nonDem2218.jpg,0
Dataset/train/NonDemented/nonDem1711.jpg,0
Dataset/train/NonDemented/nonDem738.jpg,0
Dataset/train/NonDemented/nonDem1705.jpg,0
Dataset/train/NonDemented/nonDem1063.jpg,0
Dataset/train/NonDemented/nonDem2026.jpg,0
Dataset/train/NonDemented/nonDem27.jpg,0
Dataset/train/NonDemented/nonDem506.jpg,0
Dataset/train/NonDemented/nonDem1249.jpg,0
Dataset/train/NonDemented/nonDem260.jpg,0
Dataset/train/NonDemented/nonDem274.jpg,0
Dataset/train/NonDemented/nonDem33.jpg,0
Dataset/train/NonDemented/nonDem512.jpg,0
Dataset/train/NonDemented/nonDem2032.jpg,0
Dataset/train/NonDemented/nonDem1513.jpg,0
Dataset/train/NonDemented/nonDem1275.jpg,0
Dataset/train/NonDemented/nonDem1261.jpg,0
Dataset/train/NonDemented/nonDem248.jpg,0
Dataset/train/NonDemented/nonDem1507.jpg,0
Dataset/train/NonDemented/nonDem249.jpg,0
Dataset/train/NonDemented/nonDem1260.jpg,0
Dataset/train/NonDemented/nonDem1506.jpg,0
Dataset/train/NonDemented/nonDem1512.jpg,0
Dataset/train/NonDemented/nonDem1274.jpg,0
Dataset/train/NonDemented/nonDem275.jpg,0
Dataset/train/NonDemented/nonDem2033.jpg,0
Dataset/train/NonDemented/nonDem513.jpg,0
Dataset/train/NonDemented/nonDem32.jpg,0
Dataset/train/NonDemented/nonDem507.jpg,0
Dataset/train/NonDemented/nonDem26.jpg,0
Dataset/train/NonDemented/nonDem2027.jpg,0
Dataset/train/NonDemented/nonDem261.jpg,0
Dataset/train/NonDemented/nonDem1248.jpg,0
Dataset/train/NonDemented/nonDem1704.jpg,0
Dataset/train/NonDemented/nonDem1062.jpg,0
Dataset/train/NonDemented/nonDem1076.jpg,0
Dataset/train/NonDemented/nonDem739.jpg,0
Dataset/train/NonDemented/nonDem1710.jpg,0
Dataset/train/NonDemented/nonDem2219.jpg,0
Dataset/train/NonDemented/nonDem711.jpg,0
Dataset/train/NonDemented/nonDem1738.jpg,0
Dataset/train/NonDemented/nonDem2231.jpg,0
Dataset/train/NonDemented/nonDem2557.jpg,0
Dataset/train/NonDemented/nonDem2543.jpg,0
Dataset/train/NonDemented/nonDem2225.jpg,0
Dataset/train/NonDemented/nonDem705.jpg,0
Dataset/train/NonDemented/nonDem936.jpg,0
Dataset/train/NonDemented/nonDem922.jpg,0
Dataset/train/NonDemented/nonDem1923.jpg,0
Dataset/train/NonDemented/nonDem1089.jpg,0
Dataset/train/NonDemented/nonDem1937.jpg,0
Dataset/train/NonDemented/nonDem2379.jpg,0
Dataset/train/NonDemented/nonDem881.jpg,0
Dataset/train/NonDemented/nonDem1670.jpg,0
Dataset/train/NonDemented/nonDem659.jpg,0
Dataset/train/NonDemented/nonDem1116.jpg,0
Dataset/train/NonDemented/nonDem1102.jpg,0
Dataset/train/NonDemented/nonDem895.jpg,0
Dataset/train/NonDemented/nonDem1664.jpg,0
Dataset/train/NonDemented/nonDem665.jpg,0
Dataset/train/NonDemented/nonDem1894.jpg,0
Dataset/train/NonDemented/nonDem2345.jpg,0
Dataset/train/NonDemented/nonDem2423.jpg,0
Dataset/train/NonDemented/nonDem103.jpg,0
Dataset/train/NonDemented/nonDem117.jpg,0
Dataset/train/NonDemented/nonDem2437.jpg,0
Dataset/train/NonDemented/nonDem2351.jpg,0
Dataset/train/NonDemented/nonDem1658.jpg,0
Dataset/train/NonDemented/nonDem671.jpg,0
Dataset/train/NonDemented/nonDem1880.jpg,0
Dataset/train/NonDemented/nonDem842.jpg,0
Dataset/train/NonDemented/nonDem856.jpg,0
Dataset/train/NonDemented/nonDem2386.jpg,0
Dataset/train/NonDemented/nonDem1857.jpg,0
Dataset/train/NonDemented/nonDem1843.jpg,0
Dataset/train/NonDemented/nonDem2392.jpg,0
Dataset/train/NonDemented/nonDem1314.jpg,0
Dataset/train/NonDemented/nonDem1472.jpg,0
Dataset/train/NonDemented/nonDem1466.jpg,0
Dataset/train/NonDemented/nonDem1300.jpg,0
Dataset/train/NonDemented/nonDem329.jpg,0
Dataset/train/NonDemented/nonDem1328.jpg,0
Dataset/train/NonDemented/nonDem301.jpg,0
Dataset/train/NonDemented/nonDem2147.jpg,0
Dataset/train/NonDemented/nonDem467.jpg,0
Dataset/train/NonDemented/nonDem473.jpg,0
Dataset/train/NonDemented/nonDem2153.jpg,0
Dataset/train/NonDemented/nonDem315.jpg,0
Dataset/train/NonDemented/nonDem498.jpg,0
Dataset/train/NonDemented/nonDem2184.jpg,0
Dataset/train/NonDemented/nonDem2190.jpg,0
Dataset/train/NonDemented/nonDem1499.jpg,0
Dataset/train/NonDemented/nonDem2186.jpg,0
Dataset/train/NonDemented/nonDem8.jpg,0
Dataset/train/NonDemented/nonDem2192.jpg,0
Dataset/train/NonDemented/nonDem465.jpg,0
Dataset/train/NonDemented/nonDem2145.jpg,0
Dataset/train/NonDemented/nonDem303.jpg,0
Dataset/train/NonDemented/nonDem317.jpg,0
Dataset/train/NonDemented/nonDem2151.jpg,0
Dataset/train/NonDemented/nonDem1458.jpg,0
Dataset/train/NonDemented/nonDem471.jpg,0
Dataset/train/NonDemented/nonDem2179.jpg,0
Dataset/train/NonDemented/nonDem1470.jpg,0
Dataset/train/NonDemented/nonDem459.jpg,0
Dataset/train/NonDemented/nonDem1316.jpg,0
Dataset/train/NonDemented/nonDem1302.jpg,0
Dataset/train/NonDemented/nonDem1464.jpg,0
Dataset/train/NonDemented/nonDem1855.jpg,0
Dataset/train/NonDemented/nonDem2384.jpg,0
Dataset/train/NonDemented/nonDem2390.jpg,0
Dataset/train/NonDemented/nonDem1699.jpg,0
Dataset/train/NonDemented/nonDem868.jpg,0
Dataset/train/NonDemented/nonDem1841.jpg,0
Dataset/train/NonDemented/nonDem840.jpg,0
Dataset/train/NonDemented/nonDem1869.jpg,0
Dataset/train/NonDemented/nonDem698.jpg,0
Dataset/train/NonDemented/nonDem854.jpg,0
Dataset/train/NonDemented/nonDem1128.jpg,0
Dataset/train/NonDemented/nonDem101.jpg,0
Dataset/train/NonDemented/nonDem2421.jpg,0
Dataset/train/NonDemented/nonDem2347.jpg,0
Dataset/train/NonDemented/nonDem1896.jpg,0
Dataset/train/NonDemented/nonDem667.jpg,0
Dataset/train/NonDemented/nonDem1882.jpg,0
Dataset/train/NonDemented/nonDem673.jpg,0
Dataset/train/NonDemented/nonDem2353.jpg,0
Dataset/train/NonDemented/nonDem2435.jpg,0
Dataset/train/NonDemented/nonDem115.jpg,0
Dataset/train/NonDemented/nonDem1114.jpg,0
Dataset/train/NonDemented/nonDem1672.jpg,0
Dataset/train/NonDemented/nonDem883.jpg,0
Dataset/train/NonDemented/nonDem1666.jpg,0
Dataset/train/NonDemented/nonDem897.jpg,0
Dataset/train/NonDemented/nonDem1100.jpg,0
Dataset/train/NonDemented/nonDem129.jpg,0
Dataset/train/NonDemented/nonDem2409.jpg,0
Dataset/train/NonDemented/nonDem1921.jpg,0
Dataset/train/NonDemented/nonDem908.jpg,0
Dataset/train/NonDemented/nonDem1935.jpg,0
Dataset/train/NonDemented/nonDem934.jpg,0
Dataset/train/NonDemented/nonDem1909.jpg,0
Dataset/train/NonDemented/nonDem920.jpg,0
Dataset/train/NonDemented/nonDem2555.jpg,0
Dataset/train/NonDemented/nonDem2233.jpg,0
Dataset/train/NonDemented/nonDem713.jpg,0
Dataset/train/NonDemented/nonDem707.jpg,0
Dataset/train/NonDemented/nonDem2227.jpg,0
Dataset/train/NonDemented/nonDem2541.jpg,0
Dataset/train/NonDemented/nonDem1048.jpg,0
Dataset/train/NonDemented/nonDem1060.jpg,0
Dataset/train/NonDemented/nonDem1706.jpg,0
Dataset/train/NonDemented/nonDem1712.jpg,0
Dataset/train/NonDemented/nonDem1074.jpg,0
Dataset/train/NonDemented/nonDem1289.jpg,0
Dataset/train/NonDemented/nonDem288.jpg,0
Dataset/train/NonDemented/nonDem511.jpg,0
Dataset/train/NonDemented/nonDem30.jpg,0
Dataset/train/NonDemented/nonDem1538.jpg,0
Dataset/train/NonDemented/nonDem2031.jpg,0
Dataset/train/NonDemented/nonDem277.jpg,0
Dataset/train/NonDemented/nonDem263.jpg,0
Dataset/train/NonDemented/nonDem2025.jpg,0
Dataset/train/NonDemented/nonDem505.jpg,0
Dataset/train/NonDemented/nonDem24.jpg,0
Dataset/train/NonDemented/nonDem1504.jpg,0
Dataset/train/NonDemented/nonDem1262.jpg,0
Dataset/train/NonDemented/nonDem1276.jpg,0
Dataset/train/NonDemented/nonDem18.jpg,0
Dataset/train/NonDemented/nonDem539.jpg,0
Dataset/train/NonDemented/nonDem1510.jpg,0
Dataset/train/NonDemented/nonDem2019.jpg,0
Dataset/train/NonDemented/nonDem1277.jpg,0
Dataset/train/NonDemented/nonDem2018.jpg,0
Dataset/train/NonDemented/nonDem1511.jpg,0
Dataset/train/NonDemented/nonDem538.jpg,0
Dataset/train/NonDemented/nonDem19.jpg,0
Dataset/train/NonDemented/nonDem1505.jpg,0
Dataset/train/NonDemented/nonDem1263.jpg,0
Dataset/train/NonDemented/nonDem262.jpg,0
Dataset/train/NonDemented/nonDem25.jpg,0
Dataset/train/NonDemented/nonDem504.jpg,0
Dataset/train/NonDemented/nonDem2024.jpg,0
Dataset/train/NonDemented/nonDem2030.jpg,0
Dataset/train/NonDemented/nonDem1539.jpg,0
Dataset/train/NonDemented/nonDem31.jpg,0
Dataset/train/NonDemented/nonDem510.jpg,0
Dataset/train/NonDemented/nonDem276.jpg,0
Dataset/train/NonDemented/nonDem289.jpg,0
Dataset/train/NonDemented/nonDem1288.jpg,0
Dataset/train/NonDemented/nonDem1713.jpg,0
Dataset/train/NonDemented/nonDem1075.jpg,0
Dataset/train/NonDemented/nonDem1061.jpg,0
Dataset/train/NonDemented/nonDem1707.jpg,0
Dataset/train/NonDemented/nonDem2226.jpg,0
Dataset/train/NonDemented/nonDem706.jpg,0
Dataset/train/NonDemented/nonDem1049.jpg,0
Dataset/train/NonDemented/nonDem2540.jpg,0
Dataset/train/NonDemented/nonDem2554.jpg,0
Dataset/train/NonDemented/nonDem712.jpg,0
Dataset/train/NonDemented/nonDem2232.jpg,0
Dataset/train/NonDemented/nonDem921.jpg,0
Dataset/train/NonDemented/nonDem1908.jpg,0
Dataset/train/NonDemented/nonDem935.jpg,0
Dataset/train/NonDemented/nonDem1934.jpg,0
Dataset/train/NonDemented/nonDem909.jpg,0
Dataset/train/NonDemented/nonDem1920.jpg,0
Dataset/train/NonDemented/nonDem896.jpg,0
Dataset/train/NonDemented/nonDem1667.jpg,0
Dataset/train/NonDemented/nonDem2408.jpg,0
Dataset/train/NonDemented/nonDem128.jpg,0
Dataset/train/NonDemented/nonDem1101.jpg,0
Dataset/train/NonDemented/nonDem1115.jpg,0
Dataset/train/NonDemented/nonDem882.jpg,0
Dataset/train/NonDemented/nonDem1673.jpg,0
Dataset/train/NonDemented/nonDem2352.jpg,0
Dataset/train/NonDemented/nonDem672.jpg,0
Dataset/train/NonDemented/nonDem1883.jpg,0
Dataset/train/NonDemented/nonDem114.jpg,0
Dataset/train/NonDemented/nonDem2434.jpg,0
Dataset/train/NonDemented/nonDem2420.jpg,0
Dataset/train/NonDemented/nonDem100.jpg,0
Dataset/train/NonDemented/nonDem1129.jpg,0
Dataset/train/NonDemented/nonDem666.jpg,0
Dataset/train/NonDemented/nonDem1897.jpg,0
Dataset/train/NonDemented/nonDem2346.jpg,0
Dataset/train/NonDemented/nonDem855.jpg,0
Dataset/train/NonDemented/nonDem699.jpg,0
Dataset/train/NonDemented/nonDem1868.jpg,0
Dataset/train/NonDemented/nonDem841.jpg,0
Dataset/train/NonDemented/nonDem1840.jpg,0
Dataset/train/NonDemented/nonDem869.jpg,0
Dataset/train/NonDemented/nonDem1698.jpg,0
Dataset/train/NonDemented/nonDem2391.jpg,0
Dataset/train/NonDemented/nonDem2385.jpg,0
Dataset/train/NonDemented/nonDem1854.jpg,0
Dataset/train/NonDemented/nonDem1303.jpg,0
Dataset/train/NonDemented/nonDem1465.jpg,0
Dataset/train/NonDemented/nonDem458.jpg,0
Dataset/train/NonDemented/nonDem1471.jpg,0
Dataset/train/NonDemented/nonDem2178.jpg,0
Dataset/train/NonDemented/nonDem1317.jpg,0
Dataset/train/NonDemented/nonDem316.jpg,0
Dataset/train/NonDemented/nonDem470.jpg,0
Dataset/train/NonDemented/nonDem1459.jpg,0
Dataset/train/NonDemented/nonDem2150.jpg,0
Dataset/train/NonDemented/nonDem2144.jpg,0
Dataset/train/NonDemented/nonDem464.jpg,0
Dataset/train/NonDemented/nonDem302.jpg,0
Dataset/train/NonDemented/nonDem2193.jpg,0
Dataset/train/NonDemented/nonDem2187.jpg,0
Dataset/train/NonDemented/nonDem9.jpg,0
Dataset/train/NonDemented/nonDem2183.jpg,0
Dataset/train/NonDemented/nonDem2197.jpg,0
Dataset/train/NonDemented/nonDem1313.jpg,0
Dataset/train/NonDemented/nonDem1475.jpg,0
Dataset/train/NonDemented/nonDem1461.jpg,0
Dataset/train/NonDemented/nonDem448.jpg,0
Dataset/train/NonDemented/nonDem2168.jpg,0
Dataset/train/NonDemented/nonDem1307.jpg,0
Dataset/train/NonDemented/nonDem306.jpg,0
Dataset/train/NonDemented/nonDem1449.jpg,0
Dataset/train/NonDemented/nonDem460.jpg,0
Dataset/train/NonDemented/nonDem2140.jpg,0
Dataset/train/NonDemented/nonDem2154.jpg,0
Dataset/train/NonDemented/nonDem474.jpg,0
Dataset/train/NonDemented/nonDem312.jpg,0
Dataset/train/NonDemented/nonDem845.jpg,0
Dataset/train/NonDemented/nonDem851.jpg,0
Dataset/train/NonDemented/nonDem689.jpg,0
Dataset/train/NonDemented/nonDem1878.jpg,0
Dataset/train/NonDemented/nonDem879.jpg,0
Dataset/train/NonDemented/nonDem1688.jpg,0
Dataset/train/NonDemented/nonDem1850.jpg,0
Dataset/train/NonDemented/nonDem2381.jpg,0
Dataset/train/NonDemented/nonDem2395.jpg,0
Dataset/train/NonDemented/nonDem1844.jpg,0
Dataset/train/NonDemented/nonDem886.jpg,0
Dataset/train/NonDemented/nonDem1677.jpg,0
Dataset/train/NonDemented/nonDem2418.jpg,0
Dataset/train/NonDemented/nonDem1111.jpg,0
Dataset/train/NonDemented/nonDem138.jpg,0
Dataset/train/NonDemented/nonDem1105.jpg,0
Dataset/train/NonDemented/nonDem892.jpg,0
Dataset/train/NonDemented/nonDem1663.jpg,0
Dataset/train/NonDemented/nonDem2342.jpg,0
Dataset/train/NonDemented/nonDem662.jpg,0
Dataset/train/NonDemented/nonDem1893.jpg,0
Dataset/train/NonDemented/nonDem104.jpg,0
Dataset/train/NonDemented/nonDem2424.jpg,0
Dataset/train/NonDemented/nonDem2430.jpg,0
Dataset/train/NonDemented/nonDem1139.jpg,0
Dataset/train/NonDemented/nonDem110.jpg,0
Dataset/train/NonDemented/nonDem676.jpg,0
Dataset/train/NonDemented/nonDem1887.jpg,0
Dataset/train/NonDemented/nonDem2356.jpg,0
Dataset/train/NonDemented/nonDem1918.jpg,0
Dataset/train/NonDemented/nonDem931.jpg,0
Dataset/train/NonDemented/nonDem925.jpg,0
Dataset/train/NonDemented/nonDem1924.jpg,0
Dataset/train/NonDemented/nonDem1930.jpg,0
Dataset/train/NonDemented/nonDem919.jpg,0
Dataset/train/NonDemented/nonDem1703.jpg,0
Dataset/train/NonDemented/nonDem1065.jpg,0
Dataset/train/NonDemented/nonDem1071.jpg,0
Dataset/train/NonDemented/nonDem1717.jpg,0
Dataset/train/NonDemented/nonDem2236.jpg,0
Dataset/train/NonDemented/nonDem716.jpg,0
Dataset/train/NonDemented/nonDem1059.jpg,0
Dataset/train/NonDemented/nonDem2550.jpg,0
Dataset/train/NonDemented/nonDem2544.jpg,0
Dataset/train/NonDemented/nonDem702.jpg,0
Dataset/train/NonDemented/nonDem2222.jpg,0
Dataset/train/NonDemented/nonDem299.jpg,0
Dataset/train/NonDemented/nonDem1298.jpg,0
Dataset/train/NonDemented/nonDem1267.jpg,0
Dataset/train/NonDemented/nonDem2008.jpg,0
Dataset/train/NonDemented/nonDem528.jpg,0
Dataset/train/NonDemented/nonDem1501.jpg,0
Dataset/train/NonDemented/nonDem1515.jpg,0
Dataset/train/NonDemented/nonDem1273.jpg,0
Dataset/train/NonDemented/nonDem272.jpg,0
Dataset/train/NonDemented/nonDem514.jpg,0
Dataset/train/NonDemented/nonDem35.jpg,0
Dataset/train/NonDemented/nonDem2034.jpg,0
Dataset/train/NonDemented/nonDem2020.jpg,0
Dataset/train/NonDemented/nonDem500.jpg,0
Dataset/train/NonDemented/nonDem21.jpg,0
Dataset/train/NonDemented/nonDem1529.jpg,0
Dataset/train/NonDemented/nonDem266.jpg,0
Dataset/train/NonDemented/nonDem1528.jpg,0
Dataset/train/NonDemented/nonDem20.jpg,0
Dataset/train/NonDemented/nonDem501.jpg,0
Dataset/train/NonDemented/nonDem2021.jpg,0
Dataset/train/NonDemented/nonDem267.jpg,0
Dataset/train/NonDemented/nonDem273.jpg,0
Dataset/train/NonDemented/nonDem2035.jpg,0
Dataset/train/NonDemented/nonDem34.jpg,0
Dataset/train/NonDemented/nonDem515.jpg,0
Dataset/train/NonDemented/nonDem1514.jpg,0
Dataset/train/NonDemented/nonDem1272.jpg,0
Dataset/train/NonDemented/nonDem1266.jpg,0
Dataset/train/NonDemented/nonDem1500.jpg,0
Dataset/train/NonDemented/nonDem529.jpg,0
Dataset/train/NonDemented/nonDem2009.jpg,0
Dataset/train/NonDemented/nonDem1299.jpg,0
Dataset/train/NonDemented/nonDem298.jpg,0
Dataset/train/NonDemented/nonDem2545.jpg,0
Dataset/train/NonDemented/nonDem2223.jpg,0
Dataset/train/NonDemented/nonDem703.jpg,0
Dataset/train/NonDemented/nonDem717.jpg,0
Dataset/train/NonDemented/nonDem2237.jpg,0
Dataset/train/NonDemented/nonDem2551.jpg,0
Dataset/train/NonDemented/nonDem1058.jpg,0
Dataset/train/NonDemented/nonDem1070.jpg,0
Dataset/train/NonDemented/nonDem1716.jpg,0
Dataset/train/NonDemented/nonDem1702.jpg,0
Dataset/train/NonDemented/nonDem1064.jpg,0
Dataset/train/NonDemented/nonDem918.jpg,0
Dataset/train/NonDemented/nonDem1931.jpg,0
Dataset/train/NonDemented/nonDem1925.jpg,0
Dataset/train/NonDemented/nonDem924.jpg,0
Dataset/train/NonDemented/nonDem930.jpg,0
Dataset/train/NonDemented/nonDem1919.jpg,0
Dataset/train/NonDemented/nonDem111.jpg,0
Dataset/train/NonDemented/nonDem1138.jpg,0
Dataset/train/NonDemented/nonDem2431.jpg,0
Dataset/train/NonDemented/nonDem2357.jpg,0
Dataset/train/NonDemented/nonDem1886.jpg,0
Dataset/train/NonDemented/nonDem677.jpg,0
Dataset/train/NonDemented/nonDem1892.jpg,0
Dataset/train/NonDemented/nonDem663.jpg,0
Dataset/train/NonDemented/nonDem2343.jpg,0
Dataset/train/NonDemented/nonDem2425.jpg,0
Dataset/train/NonDemented/nonDem105.jpg,0
Dataset/train/NonDemented/nonDem1104.jpg,0
Dataset/train/NonDemented/nonDem1662.jpg,0
Dataset/train/NonDemented/nonDem893.jpg,0
Dataset/train/NonDemented/nonDem1676.jpg,0
Dataset/train/NonDemented/nonDem887.jpg,0
Dataset/train/NonDemented/nonDem139.jpg,0
Dataset/train/NonDemented/nonDem1110.jpg,0
Dataset/train/NonDemented/nonDem2419.jpg,0
Dataset/train/NonDemented/nonDem1845.jpg,0
Dataset/train/NonDemented/nonDem2394.jpg,0
Dataset/train/NonDemented/nonDem2380.jpg,0
Dataset/train/NonDemented/nonDem1851.jpg,0
Dataset/train/NonDemented/nonDem1689.jpg,0
Dataset/train/NonDemented/nonDem878.jpg,0
Dataset/train/NonDemented/nonDem1879.jpg,0
Dataset/train/NonDemented/nonDem688.jpg,0
Dataset/train/NonDemented/nonDem850.jpg,0
Dataset/train/NonDemented/nonDem844.jpg,0
Dataset/train/NonDemented/nonDem475.jpg,0
Dataset/train/NonDemented/nonDem2155.jpg,0
Dataset/train/NonDemented/nonDem313.jpg,0
Dataset/train/NonDemented/nonDem307.jpg,0
Dataset/train/NonDemented/nonDem2141.jpg,0
Dataset/train/NonDemented/nonDem461.jpg,0
Dataset/train/NonDemented/nonDem1448.jpg,0
Dataset/train/NonDemented/nonDem2169.jpg,0
Dataset/train/NonDemented/nonDem449.jpg,0
Dataset/train/NonDemented/nonDem1460.jpg,0
Dataset/train/NonDemented/nonDem1306.jpg,0
Dataset/train/NonDemented/nonDem1312.jpg,0
Dataset/train/NonDemented/nonDem1474.jpg,0
Dataset/train/NonDemented/nonDem2196.jpg,0
Dataset/train/NonDemented/nonDem2182.jpg,0
Dataset/train/NonDemented/nonDem488.jpg,0
Dataset/train/NonDemented/nonDem2194.jpg,0
Dataset/train/NonDemented/nonDem2180.jpg,0
Dataset/train/NonDemented/nonDem1489.jpg,0
Dataset/train/NonDemented/nonDem1304.jpg,0
Dataset/train/NonDemented/nonDem1462.jpg,0
Dataset/train/NonDemented/nonDem1476.jpg,0
Dataset/train/NonDemented/nonDem339.jpg,0
Dataset/train/NonDemented/nonDem1310.jpg,0
Dataset/train/NonDemented/nonDem311.jpg,0
Dataset/train/NonDemented/nonDem1338.jpg,0
Dataset/train/NonDemented/nonDem2157.jpg,0
Dataset/train/NonDemented/nonDem477.jpg,0
Dataset/train/NonDemented/nonDem463.jpg,0
Dataset/train/NonDemented/nonDem2143.jpg,0
Dataset/train/NonDemented/nonDem305.jpg,0
Dataset/train/NonDemented/nonDem852.jpg,0
Dataset/train/NonDemented/nonDem846.jpg,0
Dataset/train/NonDemented/nonDem2396.jpg,0
Dataset/train/NonDemented/nonDem1847.jpg,0
Dataset/train/NonDemented/nonDem1853.jpg,0
Dataset/train/NonDemented/nonDem2382.jpg,0
Dataset/train/NonDemented/nonDem2369.jpg,0
Dataset/train/NonDemented/nonDem649.jpg,0
Dataset/train/NonDemented/nonDem891.jpg,0
Dataset/train/NonDemented/nonDem1660.jpg,0
Dataset/train/NonDemented/nonDem1106.jpg,0
Dataset/train/NonDemented/nonDem1112.jpg,0
Dataset/train/NonDemented/nonDem885.jpg,0
Dataset/train/NonDemented/nonDem1674.jpg,0
Dataset/train/NonDemented/nonDem675.jpg,0
Dataset/train/NonDemented/nonDem1884.jpg,0
Dataset/train/NonDemented/nonDem2355.jpg,0
Dataset/train/NonDemented/nonDem2433.jpg,0
Dataset/train/NonDemented/nonDem113.jpg,0
Dataset/train/NonDemented/nonDem107.jpg,0
Dataset/train/NonDemented/nonDem2427.jpg,0
Dataset/train/NonDemented/nonDem2341.jpg,0
Dataset/train/NonDemented/nonDem661.jpg,0
Dataset/train/NonDemented/nonDem1890.jpg,0
Dataset/train/NonDemented/nonDem1648.jpg,0
Dataset/train/NonDemented/nonDem926.jpg,0
Dataset/train/NonDemented/nonDem932.jpg,0
Dataset/train/NonDemented/nonDem1933.jpg,0
Dataset/train/NonDemented/nonDem1099.jpg,0
Dataset/train/NonDemented/nonDem1927.jpg,0
Dataset/train/NonDemented/nonDem1714.jpg,0
Dataset/train/NonDemented/nonDem1072.jpg,0
Dataset/train/NonDemented/nonDem1066.jpg,0
Dataset/train/NonDemented/nonDem1700.jpg,0
Dataset/train/NonDemented/nonDem729.jpg,0
Dataset/train/NonDemented/nonDem2209.jpg,0
Dataset/train/NonDemented/nonDem1728.jpg,0
Dataset/train/NonDemented/nonDem701.jpg,0
Dataset/train/NonDemented/nonDem2221.jpg,0
Dataset/train/NonDemented/nonDem2547.jpg,0
Dataset/train/NonDemented/nonDem2553.jpg,0
Dataset/train/NonDemented/nonDem2235.jpg,0
Dataset/train/NonDemented/nonDem715.jpg,0
Dataset/train/NonDemented/nonDem1270.jpg,0
Dataset/train/NonDemented/nonDem259.jpg,0
Dataset/train/NonDemented/nonDem1516.jpg,0
Dataset/train/NonDemented/nonDem1502.jpg,0
Dataset/train/NonDemented/nonDem1264.jpg,0
Dataset/train/NonDemented/nonDem265.jpg,0
Dataset/train/NonDemented/nonDem2023.jpg,0
Dataset/train/NonDemented/nonDem22.jpg,0
Dataset/train/NonDemented/nonDem503.jpg,0
Dataset/train/NonDemented/nonDem36.jpg,0
Dataset/train/NonDemented/nonDem517.jpg,0
Dataset/train/NonDemented/nonDem2037.jpg,0
Dataset/train/NonDemented/nonDem1258.jpg,0
Dataset/train/NonDemented/nonDem271.jpg,0
Dataset/train/NonDemented/nonDem2036.jpg,0
Dataset/train/NonDemented/nonDem516.jpg,0
Dataset/train/NonDemented/nonDem37.jpg,0
Dataset/train/NonDemented/nonDem270.jpg,0
Dataset/train/NonDemented/nonDem1259.jpg,0
Dataset/train/NonDemented/nonDem264.jpg,0
Dataset/train/NonDemented/nonDem502.jpg,0
Dataset/train/NonDemented/nonDem23.jpg,0
Dataset/train/NonDemented/nonDem2022.jpg,0
Dataset/train/NonDemented/nonDem1503.jpg,0
